poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"its heavy balance on a sliding scale ! <br>she often thought he could obtain permission, <br>but then his open body shoots for sale ! <br>my mind arrives with criminal conviction. <br><br>reading from a very big prescription. <br>i wonder when that giant pilots fly, <br>is something like an under glass transition ! <br>are you the only one to qualify.",-0.26422548294067383,-0.25448471307754517,-0.2457572966814041,-0.25795796513557434,-0.24895042181015015,-0.268298864364624,-0.24681933224201202,-0.24963827431201935,-0.2514335513114929,-0.26617562770843506,-0.26337379217147827
"or riding down he never had the right<br>apart with eager steps had met the place<br>for danger, she beheld with noble face<br>she saw her back, and happy was her knight",-0.26422572135925293,-0.2544921338558197,-0.24576792120933533,-0.25796177983283997,-0.24894972145557404,-0.2682742178440094,-0.24682484567165375,-0.24964725971221924,-0.25145599246025085,-0.26616573333740234,-0.2633208930492401
"of its own music gathered on the grain<br>that must be cast away; but when did fall<br>and then,— alas! i am to one, on all<br>turn not to spring, and then return again",-0.26422563195228577,-0.25448769330978394,-0.24577905237674713,-0.2579636573791504,-0.24893984198570251,-0.2682921290397644,-0.24680596590042114,-0.24965380132198334,-0.2514502704143524,-0.2661694288253784,-0.2633900046348572
"and then i confess thee , lord , not thee with<br>thy grave foot ;<br>gentle light , ‘ tis that : she youth lies<br>by open blue garden we boundless beasts ,<br>otherwise off like all we go —<br>for man , two tear :",-0.2642258405685425,-0.25449907779693604,-0.2457578182220459,-0.2579610049724579,-0.2489296793937683,-0.26829394698143005,-0.2468021810054779,-0.24964973330497742,-0.25143927335739136,-0.2661714255809784,-0.26332521438598633
"stands bubbling on the human side <br>while cold with shouts of song , upon the sand <br>and seest , and was cloven and bereft <br>what had we bound at twelve , reminds the garden",-0.26422691345214844,-0.2544959485530853,-0.24575461447238922,-0.2579595148563385,-0.24894432723522186,-0.2682921588420868,-0.24681879580020905,-0.24965201318264008,-0.2514404058456421,-0.26618415117263794,-0.2633366882801056
"no pangs of rest in bitter joys of shame<br>or till light winds that drove them by her bow<br>falls o'er, and go back to the rank below<br>and, from god's orders on the awful time",-0.2642267048358917,-0.25448301434516907,-0.24577678740024567,-0.25795966386795044,-0.24896544218063354,-0.2682923674583435,-0.24682384729385376,-0.24964962899684906,-0.2514441907405853,-0.26617059111595154,-0.26334407925605774
"yet can he, like his man; such wonders well<br>there mingled on him vast in depths of hell<br>and manifold a greatness on the shore<br>all deserts in the desert, and no more",-0.26422709226608276,-0.25449371337890625,-0.2457553893327713,-0.2579605281352997,-0.248955637216568,-0.2682897448539734,-0.24679604172706604,-0.24965433776378632,-0.25142720341682434,-0.26616188883781433,-0.26334965229034424
"when my poor lady 's of the church , i know not , <br>and the heart of the wind is o'er , <br>and far along the lonely land <br>the air and the river ,",-0.26422613859176636,-0.2544858753681183,-0.24577093124389648,-0.2579590678215027,-0.24895578622817993,-0.2682787775993347,-0.24680279195308685,-0.2496556043624878,-0.25143229961395264,-0.2661767899990082,-0.2633776366710663
there greece and all their style was not to hear <br>not since the pleasures are but love and leer <br>one need no level : or thy secret bride <br>atones so now the royal chanced to hide,-0.26422715187072754,-0.25449255108833313,-0.2457701861858368,-0.25796982645988464,-0.24894391000270844,-0.26829275488853455,-0.24680109322071075,-0.2496623992919922,-0.251449316740036,-0.2661733031272888,-0.26336634159088135
"death grows beside existence , and with time<br>is comrade of its changes ; cycles roll<br>their heavy circles through the human soul ,<br>and pour their dirges into mournful rhyme ;<br>a birth , a life , a death ; man is no more !",-0.2642253637313843,-0.25448572635650635,-0.2457682341337204,-0.257972776889801,-0.2489330768585205,-0.2682800590991974,-0.24680793285369873,-0.24966391921043396,-0.2514454126358032,-0.2661619186401367,-0.2633640468120575
"they seem like the souls of the long , long lost ,<br>who breasted the ocean-main —<br>vikings whose vessels were tempest-tossed ,<br>voyagers who sailed , whatever the cost ,<br>and never came home again .",-0.26422592997550964,-0.2544918358325958,-0.24576818943023682,-0.2579466998577118,-0.2489548623561859,-0.2682851552963257,-0.2467930018901825,-0.2496463805437088,-0.25143885612487793,-0.2661714553833008,-0.2633383274078369
"“ yet let him keep the rest —<br>but keep them with repining restlessness :<br>let him be rich and weary , that , at least ,<br>if goodness lead him not , yet weariness<br>may toss him to my breast . ”",-0.2642258107662201,-0.2544921934604645,-0.24576398730278015,-0.2579474151134491,-0.24892255663871765,-0.26827359199523926,-0.2468060553073883,-0.24964062869548798,-0.25142744183540344,-0.2661685049533844,-0.2633563280105591
"“ now , a pool stream a sound is led , the sun <br>the child 's broad hollow then a phantom feels <br>beneath me rack the barrier day <br>charm , from whence we 'd keep or slake my will",-0.26422667503356934,-0.2544950842857361,-0.24577276408672333,-0.257965624332428,-0.2489459067583084,-0.26830875873565674,-0.24683283269405365,-0.24964874982833862,-0.25145652890205383,-0.26619213819503784,-0.2633591294288635
"the castle of our desire vultures we should shun <br>and dark elb in the open field <br>by worshippers of dim and tranquil deep <br>the garl and the stones of mroud lindenus, who wove <br>now tsil lattuled, and yet a stone",-0.26422765851020813,-0.2545126676559448,-0.24577964842319489,-0.257976233959198,-0.2489503175020218,-0.2682993710041046,-0.24681727588176727,-0.24964846670627594,-0.2514394223690033,-0.2661818265914917,-0.26337504386901855
"is it ever hot in the square ? there 's a fountain to spout and splash !<br>in the shade it sings and springs ; in the shine such foam-bows flash<br>on the horses with curling fish-tails , that prance and paddle and pash<br>round the lady atop in her conch — fifty gazers do not abash ,<br>tho ’ all that she wears is some weeds round her waist in a sort of sash .",-0.2642262578010559,-0.2545078992843628,-0.24576769769191742,-0.2579764127731323,-0.2489641010761261,-0.26828905940055847,-0.24680332839488983,-0.24964003264904022,-0.251444548368454,-0.2661770284175873,-0.26336216926574707
"when i was young , and the air was still . <br>she had a lover 's song . <br>and she has a lover 's work , <br>or what is a king to us",-0.26422566175460815,-0.2544909119606018,-0.24577482044696808,-0.2579721510410309,-0.2489645779132843,-0.2682706415653229,-0.2468072474002838,-0.2496570646762848,-0.2514510750770569,-0.26615840196609497,-0.26337048411369324
"i heard the death-moth tick and stir ,<br>slow-honeycombing through the bark ;<br>i heard the crickets ’ drowsy chirr ,<br>and one lone beetle burr the dark —<br>the sleeping woodland seemed to purr .",-0.2642257511615753,-0.25447943806648254,-0.24575980007648468,-0.2579461932182312,-0.2489463835954666,-0.26825568079948425,-0.24683517217636108,-0.2496207058429718,-0.251442015171051,-0.26617422699928284,-0.2633627951145172
"however many children as were not,<br>themselves, the product either only bad,<br>or simply not attractive, never caught,<br>or simply over- effort) never caught,<br>or merely over efforts. therefore, when,<br>upon the river, after swimming not,<br>perhaps because he never really then,<br>or even likely, ever really had,<br>sufficient body- moisture, to the bad.",-0.2642252743244171,-0.25449463725090027,-0.24578191339969635,-0.2579677104949951,-0.24895228445529938,-0.2682842016220093,-0.2468222975730896,-0.24964922666549683,-0.2514280080795288,-0.2661692798137665,-0.2633417844772339
"he . o ye gods , let me suffer for both ;<br>at the feet of my phyllis i 'll lie :<br>i 'll resign up my breath ,<br>and take pleasure in death ,<br>to be pitied by her when i die .",-0.26422592997550964,-0.25448936223983765,-0.24577069282531738,-0.2579682767391205,-0.24894148111343384,-0.2682906985282898,-0.24681146442890167,-0.24964645504951477,-0.251437783241272,-0.26617345213890076,-0.2633500099182129
"to travel, two to visit people who,<br>although they cannot travel, have the sun,<br>because it never matters how you view,<br>or cannot even recall seeing them,<br>because sometimes, although i have become,<br>despite my actions during these so. m.<br>exchanges, even though you have been some.<br>of those, although sometimes, although you can,<br>because although it is important than.",-0.2642247974872589,-0.2544984817504883,-0.24577420949935913,-0.2579425275325775,-0.24893735349178314,-0.26828885078430176,-0.24682369828224182,-0.24963580071926117,-0.2514277398586273,-0.2661873698234558,-0.2633543312549591
"“ why do i sing — tra-la-la-la-la !<br>glad as a king ?— tra-la-la-la-la !<br>well , since you ask ,—<br>i have such a pleasant task ,<br>i can not help but sing !",-0.26422637701034546,-0.25448355078697205,-0.24578838050365448,-0.25801247358322144,-0.24895843863487244,-0.2682914137840271,-0.24682466685771942,-0.24967585504055023,-0.25145187973976135,-0.2661588191986084,-0.2633642256259918
"the sun was in the forest , <br>the stars have shut the sky , <br>and the wild winds come and go again , <br>and the forest of the stars , the green , the dew ,",-0.26422542333602905,-0.25447946786880493,-0.24576401710510254,-0.25794896483421326,-0.24893759191036224,-0.2682762145996094,-0.2468082755804062,-0.24965259432792664,-0.25143134593963623,-0.2661694288253784,-0.2633511424064636
"curlews , larks an ’ tewits , ( 2 ) all have gone frae t ’ moors ,<br>frost has nipped i ’ t ’ garden all my bonny floors ;<br>roses , lilies , pansies ,<br>stocks an ’ yallow tansies<br>fade away , an ’ soon the leaves ‘ ll clutter ( 3 ) doon i ’ shoors .",-0.2642275094985962,-0.254526823759079,-0.2457846999168396,-0.2579716145992279,-0.24897781014442444,-0.26828813552856445,-0.24679143726825714,-0.24965091049671173,-0.2514401972293854,-0.26620155572891235,-0.2633615732192993
"that led me with the perfect constancy<br>which i'll commend you which my love can tell<br>for if i do not, call you not to try<br>and will to say, and know but what was all",-0.2642250657081604,-0.2545003890991211,-0.24576446413993835,-0.2579597532749176,-0.24893416464328766,-0.2682928144931793,-0.24680116772651672,-0.2496451437473297,-0.25144755840301514,-0.2661755084991455,-0.2633466422557831
"life 's bed is full of crumbs and rice ,<br>no roses float on my lagoon ;<br>there are no fingers , white and nice ,<br>to rub my head with scented ice ,<br>or feed me with a spoon .",-0.2642258405685425,-0.2544786334037781,-0.2457585632801056,-0.257951021194458,-0.24893422424793243,-0.26829320192337036,-0.24678540229797363,-0.24962106347084045,-0.25142914056777954,-0.26618605852127075,-0.26334863901138306
"you see: because i was sixteen and all,<br>because i wanted something better caught,<br>and better written, better painted small,<br>because, you see: i never could have borne,<br>you know: i always wanted something more,<br>i always, even when it was on torn,<br>you see: i never could abide in- door,<br>because inside inside inside i knew,<br>inside i always, always knew he. who.",-0.2642255425453186,-0.25451311469078064,-0.24576160311698914,-0.2579604685306549,-0.24895474314689636,-0.2682771384716034,-0.24680370092391968,-0.24964305758476257,-0.2514401972293854,-0.26616135239601135,-0.2633689045906067
yet either from that happier race<br>will merit but a passing glance ;<br>and they will leave us both alone :<br>poor savages who wrought in stone —<br>poor savages who fought in france .,-0.2642263174057007,-0.25448909401893616,-0.24576424062252045,-0.25796249508857727,-0.24894702434539795,-0.2682945430278778,-0.24682262539863586,-0.2496483325958252,-0.2514459192752838,-0.26617544889450073,-0.26335403323173523
"i knew your pain , and it broke<br>my fine , craftsman 's nerve ;<br>your body quailed at my stroke ,<br>and my courage failed to give you the last<br>fine torture you did deserve .",-0.26422613859176636,-0.25447317957878113,-0.24577079713344574,-0.25796976685523987,-0.24893075227737427,-0.26829659938812256,-0.24678665399551392,-0.249653160572052,-0.25144439935684204,-0.26616737246513367,-0.26332828402519226
"the sunny showers , the dappled sky ,<br>the little birds that warble high ,<br>their vernal loves commencing ,<br>will better welcome you than i<br>with their sweet influencing .",-0.264225572347641,-0.25448736548423767,-0.24574436247348785,-0.25795596837997437,-0.24895446002483368,-0.2682611644268036,-0.24680441617965698,-0.24965286254882812,-0.2514326870441437,-0.26617899537086487,-0.2633392810821533
